"Format","PiBoSo CSV File"
"Venue","Victoria Circuit"
"Vehicle","Kawasaki Ninja 1000"
"User","D4rw1n"
"Data Source","GP Bikes"
"Comment",""
"Date","04/17/19"
"Time","12:33:53"
"Sample Rate","10"
"Duration","210.499"
"Segment","Session"
"Beacon Markers","14.918, 201.670"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","FrontBrake","RearBrake","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"15.701","20.858","9704","91.490654","88.795372","1","107.926783","-0.001773","0.789702","-0.583321","75.294121","0.000000","0.000000","0.000000","-1.074364","-145.324448","-159.522049"
"15.801","23.882","9972","91.651077","88.876038","1","110.611821","-0.019642","0.764458","-0.619585","75.294121","0.000000","0.000000","0.000000","-0.382643","-142.372543","-158.809113"
"15.901","26.985","10221","91.812912","88.958565","1","113.543873","0.054358","0.811078","-0.847010","75.294121","0.000000","0.000000","0.000000","2.285022","-139.344559","-158.076843"
"16.001","30.167","10468","91.974808","89.042389","1","116.389435","-0.067521","0.774277","-0.432479","75.294121","0.000000","0.000000","0.000000","-0.736828","-136.237457","-157.331757"
"16.101","33.429","10703","92.137375","89.127434","1","119.350964","-0.160367","0.794149","-0.143437","74.509804","0.000000","0.000000","0.000000","-5.519911","-133.052536","-156.567184"
"16.201","36.774","10910","92.295723","89.212967","1","122.114658","-0.027317","0.753429","-0.771221","73.725494","0.000000","0.000000","0.000000","-1.756423","-129.791931","-155.766464"
"16.301","40.189","11184","92.455795","89.298973","1","124.724570","-0.032588","0.807294","-0.556282","73.725494","0.000000","0.000000","0.000000","1.942875","-126.467232","-154.938644"
"16.401","43.680","11415","92.620461","89.385994","1","127.541066","-0.047378","0.808860","-0.365366","73.725494","0.000000","0.000000","0.000000","-1.931787","-123.067657","-154.090668"
"16.501","47.251","11635","92.785713","89.473999","1","130.380826","-0.177930","0.793170","0.059074","73.725494","0.000000","0.000000","0.000000","-8.314469","-119.593834","-153.215469"
"16.601","50.901","11827","92.936302","89.561958","1","133.157304","0.056589","0.780132","-0.660073","71.372551","0.000000","0.000000","0.000000","4.094014","-116.050934","-152.299835"
"16.701","54.621","11411","92.930107","89.641258","1","134.753687","0.155132","0.094242","-0.628913","28.000036","0.000000","0.000000","0.000000","10.654401","-112.439507","-151.364578"
"16.801","58.338","10221","92.531540","89.656166","2","134.230861","0.588684","0.260450","0.661518","20.000000","0.000000","0.000000","0.000000","-15.825064","-108.824608","-150.450043"
"16.901","62.063","9704","92.238091","89.602646","2","134.530664","0.141777","0.042084","0.701512","53.600002","0.000000","0.000000","0.000000","-4.107008","-105.192909","-149.561111"
"17.001","65.797","9895","92.202324","89.536339","2","135.334410","0.245966","0.207882","-0.718447","52.156864","0.000000","0.000000","0.000000","6.237448","-101.546814","-148.686844"
"17.101","69.545","9936","92.153740","89.472923","2","135.963419","0.054353","0.230832","0.177395","51.372551","0.000000","0.000000","0.000000","1.961485","-97.878250","-147.834366"
"17.201","73.310","9991","92.104660","89.410866","2","136.703279","0.004290","0.255887","-0.144043","51.372551","0.000000","0.000000","0.000000","-3.446195","-94.190376","-146.988373"
"17.301","77.099","10036","92.055336","89.349579","2","137.534312","0.056432","0.225810","-0.473107","51.372551","0.000000","0.000000","0.000000","2.396942","-90.479187","-146.132523"
"17.401","80.909","10078","92.000023","89.288513","2","138.225133","0.112792","0.196825","-0.659777","50.588238","0.000000","0.000000","0.000000","5.456817","-86.746246","-145.276031"
"17.501","84.737","10136","91.944664","89.227119","2","138.978987","0.068463","0.206454","-0.643052","50.588238","0.000000","0.000000","0.000000","0.653877","-82.990211","-144.432388"
"17.601","88.585","10201","91.890587","89.165657","2","139.738994","-0.019490","0.219609","-0.692211","50.588238","0.000000","0.000000","0.000000","2.928179","-79.209412","-143.601471"
"17.701","92.452","10290","91.838203","89.104462","2","140.444810","-0.270388","0.207066","-0.360724","50.588238","0.000000","0.000000","0.000000","-9.327119","-75.408081","-142.770157"
"17.801","96.344","10390","91.788353","89.043777","2","141.256425","-0.284704","0.197962","-1.036611","50.588238","0.000000","0.000000","0.000000","-6.133317","-71.591759","-141.904465"
"17.901","100.263","10467","91.740524","88.983902","2","142.155821","-0.427829","0.234960","-0.362256","50.588238","0.000000","0.000000","0.000000","-8.020470","-67.762657","-140.992905"
"18.000","104.131","10528","91.694870","88.926071","2","142.867900","-0.305459","0.240812","-0.901723","50.588238","0.000000","0.000000","0.000000","-8.002948","-64.001801","-140.039993"
"18.100","108.099","10561","91.648338","88.867935","2","143.492267","-0.034405","0.204674","-1.334619","50.588238","0.000000","0.000000","0.000000","7.964386","-60.157070","-139.021225"
"18.200","112.086","10626","91.602356","88.810570","2","144.382462","-0.063055","0.251104","-0.528350","50.588238","0.000000","0.000000","0.000000","-1.635040","-56.292919","-138.004028"
"18.300","116.097","10684","91.557648","88.753822","2","145.215843","-0.205523","0.228889","-0.775377","50.588238","0.000000","0.000000","0.000000","-4.984847","-52.401962","-136.986160"
"18.400","120.132","10758","91.514931","88.698051","2","145.979242","-0.262362","0.218344","-0.806228","50.588238","0.000000","0.000000","0.000000","-4.673756","-48.493908","-135.948639"
"18.500","124.188","10836","91.474342","88.643539","2","146.706757","-0.257703","0.212224","-0.958751","50.588238","0.000000","0.000000","0.000000","-4.431873","-44.573460","-134.877731"
"18.600","128.268","10894","91.435501","88.590408","2","147.439064","-0.270324","0.201855","-0.843443","50.588238","0.000000","0.000000","0.000000","-2.645024","-40.641041","-133.770401"
"18.700","132.368","10966","91.397987","88.538704","2","148.158449","-0.150710","0.205712","-1.437151","50.588238","0.000000","0.000000","0.000000","-2.656028","-36.698326","-132.629700"
"18.800","136.490","11023","91.361778","88.488419","2","148.860228","-0.288061","0.201138","-0.561071","50.588238","0.000000","0.000000","0.000000","-2.604303","-32.741230","-131.464951"
"18.900","140.632","11115","91.327499","88.439568","2","149.652274","-0.349688","0.205040","-0.861922","50.588238","0.000000","0.000000","0.000000","-7.662337","-28.772293","-130.270447"
"19.000","144.797","11191","91.294983","88.392204","2","150.332753","-0.362880","0.210360","-1.038018","50.588238","0.000000","0.000000","0.000000","-3.949914","-24.794477","-129.033813"
"19.100","148.980","11265","91.263626","88.346313","2","151.015169","-0.336242","0.227964","-0.801942","50.588238","0.000000","0.000000","0.000000","-3.572045","-20.810251","-127.756645"
"19.200","153.186","11329","91.233253","88.301659","2","151.769531","-0.343008","0.199020","-0.812179","50.588238","0.000000","0.000000","0.000000","-5.003424","-16.815918","-126.438347"
"19.300","157.412","11393","91.201508","88.258141","2","152.556139","-0.340096","0.227896","-0.986854","45.600002","0.000000","0.000000","0.000000","-5.146328","-12.814598","-125.079338"
"19.400","161.641","10759","90.890953","88.192993","2","151.834282","-0.392305","-0.292000","-1.300732","20.000000","0.000000","0.000000","0.000000","-6.691079","-8.821637","-123.684547"
"19.500","165.860","9557","90.580330","88.083771","3","151.628357","-0.459375","-0.256176","-0.868564","36.000000","0.000000","0.000000","0.000000","-5.502819","-4.852051","-122.254402"
"19.600","170.080","9917","90.541145","87.968750","3","152.350351","-0.430537","0.156720","-0.580191","50.588238","0.000000","0.000000","0.000000","-8.759235","-0.898500","-120.773392"
"19.700","174.309","9882","90.501213","87.869545","3","152.461903","-0.389869","0.136137","-0.307524","50.588238","0.000000","0.000000","0.000000","-2.865369","3.044140","-119.229019"
"19.800","178.546","9867","90.450714","87.780838","3","153.037917","-0.204345","0.162910","-0.354959","50.588238","0.000000","0.000000","0.000000","-1.720107","6.978139","-117.638649"
"19.900","182.798","9847","90.393105","87.698547","3","153.658466","-0.148209","0.176140","0.217699","50.588238","0.000000","0.000000","0.000000","-0.873842","10.920674","-116.023918"
"20.000","187.066","9857","90.331413","87.620331","3","154.336583","-0.170554","0.195030","0.406865","50.588238","0.000000","0.000000","0.000000","-8.740565","14.873473","-114.389847"
"20.100","191.350","9881","90.267624","87.544884","3","154.831352","0.158691","0.141841","-0.531812","50.588238","0.000000","0.000000","0.000000","7.903653","18.834938","-112.730568"
"20.200","195.653","9929","90.203575","87.471527","3","155.561613","0.329222","0.166293","-0.005874","50.588238","0.000000","0.000000","0.000000","8.294475","22.820450","-111.086426"
"20.300","199.978","9960","90.139778","87.399849","3","156.187024","0.275753","0.164154","0.004860","50.588238","0.000000","0.000000","0.000000","3.696886","26.844645","-109.486542"
"20.400","204.319","9991","90.075974","87.329643","3","156.628743","-0.001176","0.152640","0.259772","50.588238","0.000000","0.000000","0.000000","-5.436599","30.898361","-107.921242"
"20.501","208.674","10032","90.012558","87.260689","3","157.120917","-0.001223","0.151501","-0.391506","50.588238","0.000000","0.000000","0.000000","-0.220834","34.964565","-106.352516"
"20.601","213.045","10066","89.949898","87.192757","3","157.822847","-0.012282","0.166862","0.008434","50.588238","0.000000","0.000000","0.000000","2.726394","39.043854","-104.770889"
"20.701","217.433","10103","89.887634","87.125664","3","158.401689","-0.158426","0.166855","0.600959","50.588238","0.000000","0.000000","0.000000","-7.672381","43.137379","-103.176872"
"20.801","221.836","10141","89.826164","87.059532","3","158.953052","-0.095709","0.152280","0.347822","50.588238","0.000000","0.000000","0.000000","-4.951803","47.233910","-101.547989"
"20.901","226.251","10212","89.766190","86.994415","3","159.523160","0.217277","0.173267","-0.033965","50.588238","0.000000","0.000000","0.000000","9.628144","51.333622","-99.890373"
"21.001","230.686","10291","89.708527","86.930199","3","160.112068","0.309227","0.153633","0.670449","50.588238","0.000000","0.000000","0.000000","4.659577","55.460270","-98.249283"
"21.101","235.140","10358","89.652840","86.867195","3","160.768446","0.268033","0.158632","0.616879","50.588238","0.000000","0.000000","0.000000","-0.174504","59.617168","-96.639206"
"21.201","239.610","10434","89.598946","86.805511","3","161.346162","0.320376","0.166468","0.428142","50.588238","0.000000","0.000000","0.000000","6.192776","63.800446","-95.054977"
"21.301","244.100","10495","89.547089","86.745110","3","161.999135","0.303807","0.163867","0.592210","50.588238","0.000000","0.000000","0.000000","3.187955","68.013908","-93.499306"
"21.401","248.606","10551","89.496635","86.686066","3","162.562184","0.301765","0.174949","0.407219","50.588238","0.000000","0.000000","0.000000","2.771672","72.254150","-91.970955"
"21.501","253.129","10608","89.447464","86.628342","3","162.944522","0.058961","0.114211","1.350292","50.588238","0.000000","0.000000","0.000000","-6.176676","76.517700","-90.459511"
"21.601","257.664","10727","89.401833","86.572464","3","163.639091","0.338098","0.167243","-0.112550","50.588238","0.000000","0.000000","0.000000","7.239970","80.788582","-88.934998"
"21.701","262.223","10871","89.362709","86.518509","3","164.830875","0.701206","0.216555","0.233493","50.588238","0.000000","0.000000","0.000000","20.454721","85.093353","-87.431145"
"21.801","266.809","10901","89.326263","86.466843","3","165.176807","0.600880","0.140325","1.034708","50.588238","0.000000","0.000000","0.000000","4.060989","89.452904","-86.009209"
"21.901","271.398","10876","89.287071","86.417435","3","165.532201","0.457241","0.188846","0.202795","50.588238","0.000000","0.000000","0.000000","0.676124","93.847176","-84.675735"
"22.001","275.999","10865","89.245102","86.368980","3","166.210263","0.417756","0.202524","-0.387069","50.588238","0.000000","0.000000","0.000000","7.139391","98.273376","-83.402283"
"22.101","280.619","10809","89.200241","86.320534","3","166.998697","0.345422","0.211629","-0.441957","50.588238","0.000000","0.000000","0.000000","5.872836","102.734528","-82.172699"
"22.201","285.255","10754","89.151138","86.271454","3","167.634297","0.199932","0.197103","-0.591512","50.588238","0.000000","0.000000","0.000000","3.621376","107.226517","-80.983459"
"22.301","289.905","10741","89.099960","86.221497","3","168.121870","0.108286","0.174729","-0.960945","50.588238","0.000000","0.000000","0.000000","4.147135","111.741562","-79.819855"
"22.401","294.570","10776","89.049599","86.170853","3","168.674908","-0.294106","0.141894","-0.477703","50.588238","0.000000","0.000000","0.000000","-6.974005","116.272934","-78.655632"
"22.501","299.255","10845","89.002533","86.120140","3","169.383266","-0.249675","0.154695","-1.166231","50.588238","0.000000","0.000000","0.000000","-1.531172","120.812958","-77.456223"
"22.601","303.959","10913","88.958763","86.070038","3","169.910390","-0.481736","0.136018","-0.368918","50.588238","0.000000","0.000000","0.000000","-7.279681","125.358032","-76.210457"
"22.701","308.680","10820","88.854836","86.016624","3","170.193068","-0.358124","0.044136","-0.620266","41.568626","0.000000","0.000000","0.000000","-6.477787","129.899521","-74.902214"
"22.801","313.399","10248","88.540398","85.939148","3","169.561203","-0.199786","-0.298938","-0.842605","0.000000","0.000000","0.000000","0.000000","-4.674033","134.419525","-73.537453"
"22.901","318.083","9704","88.082634","85.806229","3","167.937904","-0.065231","-0.463797","-1.357033","0.000000","0.000000","0.000000","0.000000","-2.865908","138.894241","-72.148201"
"23.000","322.632","9578","87.712143","85.637352","3","166.447897","0.075984","-0.544198","-0.783413","0.000000","0.000000","0.000000","0.000000","5.818257","143.238235","-70.793137"
"23.100","327.225","9476","87.366196","85.442673","3","164.621750","0.016421","-0.541339","-0.107478","0.000000","3.137255","0.668335","0.000000","-2.902856","147.630676","-69.443527"
"23.200","331.751","9135","87.028099","85.234489","3","161.422888","-0.016645","-0.819779","-0.481303","0.000000","46.274509","0.668335","0.000000","-2.538219","151.961670","-68.123703"
"23.300","336.183","8661","86.755836","85.024605","3","158.068048","0.027068","-1.086964","-0.414890","0.000000","69.803925","3.622437","0.000000","2.766385","156.203323","-66.831024"
"23.400","340.523","8368","86.523819","84.826385","3","154.571992","0.000680","-0.977836","-0.001994","0.000000","72.156868","3.622437","0.000000","0.892560","160.358887","-65.570457"
"23.500","344.765","8172","86.310928","84.640594","3","151.114622","-0.010577","-1.031135","-0.081445","0.000000","65.490196","3.622437","0.000000","-2.310618","164.421860","-64.342567"
"23.600","348.916","8185","86.087608","84.464783","3","148.038368","-0.015315","-0.887885","-0.284142","0.000000","54.509808","3.622437","0.000000","-0.133858","168.397003","-63.140137"
"23.700","352.976","8021","85.845619","84.292213","3","144.674684","0.018180","-0.950324","-0.225088","0.000000","53.725494","3.622437","21.333334","0.871793","172.285034","-61.963463"
"23.800","356.950","6561","85.574348","84.118721","3","142.290308","0.018070","-0.414126","-0.160472","0.000000","40.784313","5.099487","87.999931","2.260852","176.091339","-60.814140"
"23.900","360.904","4552","85.313019","83.933807","3","142.135345","0.086618","-0.162408","-0.397407","0.000000","0.000000","5.099487","100.000000","1.093617","179.879883","-59.674072"
"24.000","364.833","4895","85.155685","83.754242","2","141.177626","0.126307","-0.152869","-0.690129","28.000000","0.000000","3.991699","91.428574","5.189329","183.649094","-58.553547"
